arm,read_ratio,nop_counter,streaming_only,status,throughput_GBps,probe_latency_ns,reason
oracle,70,100,False,complete,7.28355933178077,56.64742719999999,
oracle,70,125,False,complete,6.098477485051982,54.4376768,
oracle,70,150,False,complete,5.305641334434966,53.196166399999996,
oracle,70,200,False,complete,4.345295125518838,50.452688,
oracle,70,300,False,complete,3.3710025680749705,48.494492799999996,
oracle,70,500,False,complete,2.5860380104624694,47.22215679999999,
oracle,70,750,False,complete,2.1923051201456873,46.653318399999996,
oracle,70,1000,False,complete,1.9974671293102562,46.3082048,
oracle,70,2000,False,complete,1.6978537643682596,46.036432,
oracle,70,5000,False,complete,1.5191600254021649,45.84424,
oracle,70,10000,False,complete,1.4597218488831345,45.7730624,
oracle,60,1,False,complete,17.43872081204307,337.70384959999996,
oracle,60,33,False,complete,17.968331306697415,274.4211808,
oracle,60,36,False,complete,17.777580516990387,93.4397152,
oracle,60,38,False,complete,16.957075967653005,83.8329024,
oracle,60,41,False,complete,15.810795780646302,79.72432,
oracle,60,44,False,complete,14.807085062423992,77.8597664,
oracle,60,47,False,complete,13.916013510721557,77.5973536,
oracle,60,50,False,complete,13.144853541394854,76.2506368,
oracle,60,52,False,complete,12.682762989511456,75.2668384,
oracle,60,55,False,complete,12.063179465669775,72.9964352,
oracle,60,58,False,complete,11.52633537378225,69.641104,
oracle,60,65,False,complete,10.443270668128772,65.369824,
oracle,60,70,False,complete,9.793130358467963,63.6886848,
oracle,60,80,False,complete,8.712669920439328,62.697065599999995,
oracle,60,90,False,complete,7.874227168784326,61.73452479999999,
oracle,60,100,False,complete,7.212105636091916,60.475168,
oracle,60,125,False,complete,6.033613674029046,57.626982399999996,
oracle,60,150,False,complete,5.241738727424915,56.17551679999999,
oracle,60,200,False,complete,4.305911009042524,52.0824096,
oracle,60,300,False,complete,3.351210137189678,49.2335168,
oracle,60,500,False,complete,2.5797151264954805,47.44209599999999,
oracle,60,750,False,complete,2.1895603711067295,46.746876799999995,
oracle,60,1000,False,complete,1.9957503685954088,46.3640736,
oracle,60,2000,False,complete,1.6978537643682596,46.036432,
oracle,60,5000,False,complete,1.5191531328554697,45.844448,
oracle,60,10000,False,complete,1.4596090931968795,45.7765984,
oracle,50,1,False,complete,17.057641880737123,396.96296639999997,
oracle,50,33,False,complete,17.931273416477918,318.67222399999997,
oracle,50,36,False,complete,17.695719265901662,106.22659839999999,
oracle,50,38,False,complete,16.86496776967176,95.32731519999999,
oracle,50,41,False,complete,15.72583650055117,89.2736832,
oracle,50,44,False,complete,14.719079913569322,87.1497536,
oracle,50,47,False,complete,13.838635699153674,85.6551072,
oracle,50,50,False,complete,13.07860989669446,82.8256416,
oracle,50,52,False,complete,12.614940874138961,81.806192,
oracle,50,55,False,complete,12.012029359162444,77.5542144,
oracle,50,58,False,complete,11.466172892772994,74.55219199999999,
oracle,50,65,False,complete,10.391969785880681,69.00462399999999,
oracle,50,70,False,complete,9.73439294782545,67.615392,
oracle,50,80,False,complete,8.66330536811656,65.802464,
oracle,50,90,False,complete,7.813458806986272,65.5762432,
oracle,50,100,False,complete,7.150525255956076,64.197536,
oracle,50,125,False,complete,5.967798213463745,61.253504,
oracle,50,150,False,complete,5.180926085954215,59.3413184,
oracle,50,200,False,complete,4.262488330262998,53.982323199999996,
oracle,50,300,False,complete,3.3289761350757017,50.0871904,
oracle,50,500,False,complete,2.573492290935808,47.6662368,
oracle,50,750,False,complete,2.186501756324918,46.853248,
oracle,50,1000,False,complete,1.9934470510006856,46.440118399999996,
oracle,50,2000,False,complete,1.6963796979666428,46.0839808,
oracle,50,5000,False,complete,1.5191531328554697,45.844448,
oracle,50,10000,False,complete,1.4588043910291635,45.8018496,
oracle,100,1,True,complete,19.230721153004794,,
fixedlat,100,1,False,failed,,,std::bad_alloc under the recorded address-space limit; measurement incomplete
fixedlat,100,33,False,complete,19.230776534675634,109.53038719999999,
fixedlat,100,36,False,complete,19.230662364070906,29.9438048,
fixedlat,100,38,False,complete,19.230541481493855,21.0757664,
fixedlat,100,41,False,complete,18.34475906076835,19.188,
fixedlat,100,44,False,complete,17.482517482517483,18.3039584,
fixedlat,100,47,False,complete,16.366612111292962,19.551958399999997,
fixedlat,100,50,False,complete,15.384584615446155,20.8,
fixedlat,100,52,False,complete,15.215520236388322,18.928,
fixedlat,100,55,False,complete,14.631489582035147,18.59,
fixedlat,100,58,False,complete,14.14661016274791,18.096166399999998,
fixedlat,100,65,False,complete,12.62326930651074,20.279459199999998,
fixedlat,100,70,False,complete,12.307720439624742,18.1999168,
fixedlat,100,80,False,complete,11.188785759752644,18.304,
fixedlat,100,90,False,complete,10.256547010370396,18.7197088,
fixedlat,100,100,False,complete,9.230750769267692,20.8,
fixedlat,100,125,False,complete,8.41031220468185,18.3530464,
fixedlat,100,150,False,complete,7.618848015832688,18.199875199999997,
fixedlat,100,200,False,complete,6.153833846178461,20.8,
fixedlat,100,300,False,complete,5.606798416414562,17.9998208,
fixedlat,100,500,False,complete,4.786448044532243,18.000111999999998,
fixedlat,100,750,False,complete,4.376221345492507,17.9997792,
fixedlat,100,1000,False,complete,4.1845125920849755,17.9312224,
fixedlat,100,2000,False,complete,3.8769207926022267,17.930889599999997,
fixedlat,100,5000,False,complete,3.6923219690480273,17.9312224,
fixedlat,100,10000,False,complete,3.6309625584650296,17.929308799999998,
fixedlat,90,1,False,failed,,,std::bad_alloc under the recorded address-space limit; measurement incomplete
fixedlat,90,33,False,complete,19.231068690931668,109.53038719999999,
fixedlat,90,36,False,complete,19.230662364070906,29.9438048,
fixedlat,90,38,False,complete,19.23084514719436,21.0757664,
fixedlat,90,41,False,complete,18.344425519694518,19.188,
fixedlat,90,44,False,complete,17.482517482517483,18.3039584,
fixedlat,90,47,False,complete,16.366612111292962,19.551958399999997,
fixedlat,90,50,False,complete,15.384892307138463,20.8,
fixedlat,90,52,False,complete,15.215520236388322,18.928,
fixedlat,90,55,False,complete,14.632178122721362,18.59,
fixedlat,90,58,False,complete,14.14661016274791,18.096166399999998,
fixedlat,90,65,False,complete,12.62326930651074,20.279459199999998,
fixedlat,90,70,False,complete,12.307368790469322,18.1999168,
fixedlat,90,80,False,complete,11.188785759752644,18.304,
fixedlat,90,90,False,complete,10.256547010370396,18.7197088,
fixedlat,90,100,False,complete,9.230750769267692,20.8,
fixedlat,90,125,False,complete,8.409963489522854,18.3530464,
fixedlat,90,150,False,complete,7.618848015832688,18.199875199999997,
fixedlat,90,200,False,complete,6.153833846178461,20.8,
fixedlat,90,300,False,complete,5.606798416414562,17.9998208,
fixedlat,90,500,False,complete,4.786448044532243,18.000111999999998,
fixedlat,90,750,False,complete,4.376221345492507,17.9997792,
fixedlat,90,1000,False,complete,4.1845125920849755,17.9312224,
fixedlat,90,2000,False,complete,3.8769207926022267,17.930889599999997,
fixedlat,90,5000,False,complete,3.6923219690480273,17.9312224,
fixedlat,90,10000,False,complete,3.6309625584650296,17.929308799999998,
fixedlat,80,1,False,pending,,,not yet evaluated
fixedlat,80,33,False,pending,,,not yet evaluated
fixedlat,80,36,False,pending,,,not yet evaluated
fixedlat,80,38,False,pending,,,not yet evaluated
fixedlat,80,41,False,pending,,,not yet evaluated
fixedlat,80,44,False,pending,,,not yet evaluated
fixedlat,80,47,False,pending,,,not yet evaluated
fixedlat,80,50,False,pending,,,not yet evaluated
fixedlat,80,52,False,pending,,,not yet evaluated
fixedlat,80,55,False,pending,,,not yet evaluated
fixedlat,80,58,False,pending,,,not yet evaluated
fixedlat,80,65,False,pending,,,not yet evaluated
fixedlat,80,70,False,pending,,,not yet evaluated
fixedlat,80,80,False,pending,,,not yet evaluated
fixedlat,80,90,False,pending,,,not yet evaluated
fixedlat,80,100,False,pending,,,not yet evaluated
fixedlat,80,125,False,pending,,,not yet evaluated
fixedlat,80,150,False,pending,,,not yet evaluated
